_ID_;_NAME_;_MODEL_;_PRICE_;_DESCRIPTION_;_IMAGES_
3616;"Светодиодный светильник Ardero AL6015ARD COSMO 72Вт";80049;2012.0000;"<p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Новые модели декоративных светодиодных SMART светильников</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:700;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Преимущества и особенности светильников Ardero AL6015ARD COSMO:</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Дизайн. Минималистичный и лаконичный дизайн позволяет устанавливать такие светильники в домах и квартирах, в залах ресторанов, кафе, гостиницах.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Высококачественные материалы и комплектующие Корпус светильников изготовлен из качественного металла, рассеиватель - из прочного пластика.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Управление светом модели оснащено функцией управления температурой свечения и яркостью</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Качественный свет Коэффициент цветопередачи Ra⩾80 позволяет видеть естественный цвет освещенных предметов.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Равномерное свечение Благодаря правильному расположению светодиодов и качественным компонентам сохраняется однородность свечения светильника без темных зон.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Экономичность. Современный светодиодный светильник позволяет сэкономить до 85% электроэнергии по сравнению с использованием обычных люстр.</span></p><p class=""MsoNormal""><span id=""docs-internal-guid-5c4806ae-7fff-4b0f-9831-44c85b4919e3""></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Функция памяти. Последние настройки яркости и цветовой температуры используются при включении светильника.</span></p><p>Технические характеристики могут изменяться в зависимости от партии</p>";
3618;"Светодиодный светильник Ardero AL6046ARD SUNFLOWER 72Вт";80047;2121.0000;"<p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Новые модели декоративных светодиодных SMART светильников</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:700;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Преимущества и особенности светильников Ardero AL6046ARD SUNFLOWER :</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Дизайн. Необычный дизайн позволяет устанавливать такие светильники в домах и квартирах, в залах ресторанов, кафе, гостиницах.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Высококачественные материалы и комплектующие Корпус светильников изготовлен из качественного металла, рассеиватель - из прочного пластика.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Управление светом модели оснащено функцией управления температурой свечения и яркостью</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Качественный свет Коэффициент цветопередачи Ra⩾80 позволяет видеть естественный цвет освещенных предметов.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Равномерное свечение Благодаря правильному расположению светодиодов и качественным компонентам сохраняется однородность свечения светильника без темных зон.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Экономичность. Современный светодиодный светильник позволяет сэкономить до 85% электроэнергии по сравнению с использованием обычных люстр.</span></p><p class=""MsoNormal""><span id=""docs-internal-guid-5c4806ae-7fff-4b0f-9831-44c85b4919e3""></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:12pt;margin-bottom:12pt;""><span style=""font-size:13.999999999999998pt;font-family:Roboto,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Функция памяти. Последние настройки яркости и цветовой температуры используются при включении светильника.</span></p><p>Технические характеристики могут изменяться в зависимости от партии</p>";
3619;"Светодиодный прожектор Ardero LL-2010ARD 10Вт 6500K с датчиком движения черный";80021;379.0000;"<h2>Светодиодный прожектор Ardero LL-2010ARD 10Вт 6500K IP65 с датчиком движения&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-2010ARD – это надежное и эффективное осветительное устройство, которое станет отличным выбором для вашего дома или бизнеса. С мощностью 10 Вт и яркостью 800 люмен, он обеспечивает мощное освещение, которое идеально подходит для подсветки дворов, гаражей, садов, фасадов зданий и других внешних объектов.</p>
<h3>Особенности и преимущества светодиодных прожекторов LL-2010ARD</h3>
<ul>
<li><strong>Высокая яркость</strong>: Прожектор обеспечивает световой поток в 2400 люмен, что позволяет эффективно освещать большие площади.</li>
<li><strong>Энергоэффективность</strong>: Благодаря использованию светодиодных технологий, он потребляет значительно меньше энергии, чем традиционные лампы, что снижает ваши расходы на электроэнергию.</li>
<li><strong>Холодный белый свет</strong>: Цветовая температура 6500K создаёт яркий холодный белый свет, который отлично подходит для внешнего освещения и повышает видимость в ночное время.</li>
<li><strong>Датчик движения</strong>: Встроенный датчик движения автоматически включает прожектор при обнаружении движения, что добавляет удобства и обеспечивает дополнительную безопасность. Вы можете настроить чувствительность датчика и продолжительность работы после срабатывания.</li>
<li><strong>Прочность и долговечность</strong>: Корпус прожектора изготовлен из высококачественных материалов, что обеспечивает устойчивость к погодным условиям и долгий срок службы.</li>
<li><strong>Лёгкий монтаж</strong>: Компактный дизайн и простая установка позволяют быстро и легко установить прожектор в любом нужном месте.</li>
</ul>
<p>Светодиодный прожектор Ardero LL-2010ARD с датчиком движения – это сочетание современных технологий, энергоэффективности и надёжности. Установите его на своей территории и наслаждайтесь ярким освещением и дополнительной безопасностью.</p>
<h3>Режимы датчика движения</h3>
<p>TIME устанавливает время задержки (от 6 секунд до 10 минут)</p>
<p>LUX устанавливает пороговую освещенность (от 5 до 1000 лк)</p>
<p>SENS устанавливает расстояние обнаружения - чувствительность (до 10 м при температуре 25°C)</p>";catalog/revslider_media_folder/ll-2010ardscheme.jpg,catalog/revslider_media_folder/ll-2010ardphoto.jpg,catalog/revslider_media_folder/ll-2010ardenergy.jpg,catalog/revslider_media_folder/ll-2010ard.jpg
3620;"Светодиодный прожектор Ardero LL-2020ARD 20Вт 6500K с датчиком движения черный";80022;431.0000;"<h2>Светодиодный прожектор Ardero LL-2020ARD 20Вт 6500K&nbsp;IP65 с датчиком движения&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-2020ARD – это надежное и эффективное осветительное устройство, которое станет отличным выбором для вашего дома или бизнеса. С мощностью 20 Вт и яркостью 1600 люмен, он обеспечивает мощное освещение, которое идеально подходит для подсветки дворов, гаражей, садов, фасадов зданий и других внешних объектов.</p>
<h3>Особенности и преимущества светодиодных прожекторов LL-2020ARD</h3>
<ul>
<li><strong>Высокая яркость</strong>: Прожектор обеспечивает световой поток в 1600 люмен, что позволяет эффективно освещать большие площади.</li>
<li><strong>Энергоэффективность</strong>: Благодаря использованию светодиодных технологий, он потребляет значительно меньше энергии, чем традиционные лампы, что снижает ваши расходы на электроэнергию.</li>
<li><strong>Холодный белый свет</strong>: Цветовая температура 6500K создаёт яркий холодный белый свет, который отлично подходит для внешнего освещения и повышает видимость в ночное время.</li>
<li><strong>Датчик движения</strong>: Встроенный датчик движения автоматически включает прожектор при обнаружении движения, что добавляет удобства и обеспечивает дополнительную безопасность. Вы можете настроить чувствительность датчика и продолжительность работы после срабатывания.</li>
<li><strong>Прочность и долговечность</strong>: Корпус прожектора изготовлен из высококачественных материалов, что обеспечивает устойчивость к погодным условиям и долгий срок службы.</li>
<li><strong>Лёгкий монтаж</strong>: Компактный дизайн и простая установка позволяют быстро и легко установить прожектор в любом нужном месте.</li>
</ul>
<p>Светодиодный прожектор Ardero LL-2020ARD с датчиком движения – это сочетание современных технологий, энергоэффективности и надёжности. Установите его на своей территории и наслаждайтесь ярким освещением и дополнительной безопасностью.</p>
<h3>Режимы датчика движения</h3>
<p>TIME устанавливает время задержки (от 6 секунд до 10 минут)</p>
<p>LUX устанавливает пороговую освещенность (от 5 до 1000 лк)</p>
<p>SENS устанавливает расстояние обнаружения - чувствительность (до 10 м при температуре 25°C)</p>";catalog/revslider_media_folder/ll-2020ardscheme.jpg,catalog/revslider_media_folder/ll-2020ardphoto.jpg,catalog/revslider_media_folder/ll-2010ardphoto.jpg,catalog/revslider_media_folder/ll-2020ardenergy.jpg,catalog/revslider_media_folder/ll-2020ard.jpg
3621;"Светодиодный прожектор Ardero LL-2030ARD 30Вт 6500K с датчиком движения черный";80023;542.0000;"<h2>Светодиодный прожектор Ardero LL-2030ARD 30Вт 6500K&nbsp;IP65 с датчиком движения&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-2030ARD – это надежное и эффективное осветительное устройство, которое станет отличным выбором для вашего дома или бизнеса. С мощностью 30 Вт и яркостью 2400 люмен, он обеспечивает мощное освещение, которое идеально подходит для подсветки дворов, гаражей, садов, фасадов зданий и других внешних объектов.</p>
<h3>Особенности и преимущества светодиодных прожекторов LL-2030ARD</h3>
<ul>
<li><strong>Высокая яркость</strong>: Прожектор обеспечивает световой поток в 2400 люмен, что позволяет эффективно освещать большие площади.</li>
<li><strong>Энергоэффективность</strong>: Благодаря использованию светодиодных технологий, он потребляет значительно меньше энергии, чем традиционные лампы, что снижает ваши расходы на электроэнергию.</li>
<li><strong>Холодный белый свет</strong>: Цветовая температура 6500K создаёт яркий холодный белый свет, который отлично подходит для внешнего освещения и повышает видимость в ночное время.</li>
<li><strong>Датчик движения</strong>: Встроенный датчик движения автоматически включает прожектор при обнаружении движения, что добавляет удобства и обеспечивает дополнительную безопасность. Вы можете настроить чувствительность датчика и продолжительность работы после срабатывания.</li>
<li><strong>Прочность и долговечность</strong>: Корпус прожектора изготовлен из высококачественных материалов, что обеспечивает устойчивость к погодным условиям и долгий срок службы.</li>
<li><strong>Лёгкий монтаж</strong>: Компактный дизайн и простая установка позволяют быстро и легко установить прожектор в любом нужном месте.</li>
</ul>
<p>Светодиодный прожектор Ardero LL-2030ARD с датчиком движения – это сочетание современных технологий, энергоэффективности и надёжности. Установите его на своей территории и наслаждайтесь ярким освещением и дополнительной безопасностью.</p>
<h3>Режимы датчика движения</h3>
<p>TIME устанавливает время задержки (от 6 секунд до 10 минут)</p>
<p>LUX устанавливает пороговую освещенность (от 5 до 1000 лк)</p>
<p>SENS устанавливает расстояние обнаружения - чувствительность (до 10 м при температуре 25°C)</p>";catalog/revslider_media_folder/ll-2030ardenergy.jpg,catalog/revslider_media_folder/ll-2030ard.jpg,catalog/revslider_media_folder/ll-2030ardphoto.jpg,catalog/revslider_media_folder/ll-2030ardscheme.jpg
3622;"Светодиодный прожектор Ardero LL-2050ARD 50Вт с датчиком движения черный";80024;647.0000;"<h2>Светодиодный прожектор Ardero LL-2050ARD 50Вт 6500K&nbsp;IP65 с датчиком движения&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-2050ARD – это надежное и эффективное осветительное устройство, которое станет отличным выбором для вашего дома или бизнеса. С мощностью 50 Вт и яркостью 4500 люмен, он обеспечивает мощное освещение, которое идеально подходит для подсветки дворов, гаражей, садов, фасадов зданий и других внешних объектов.</p>
<h3>Особенности и преимущества светодиодных прожекторов LL-2050ARD</h3>
<ul>
<li><strong>Высокая яркость</strong>: Прожектор обеспечивает световой поток в 2400 люмен, что позволяет эффективно освещать большие площади.</li>
<li><strong>Энергоэффективность</strong>: Благодаря использованию светодиодных технологий, он потребляет значительно меньше энергии, чем традиционные лампы, что снижает ваши расходы на электроэнергию.</li>
<li><strong>Холодный белый свет</strong>: Цветовая температура 6500K создаёт яркий холодный белый свет, который отлично подходит для внешнего освещения и повышает видимость в ночное время.</li>
<li><strong>Датчик движения</strong>: Встроенный датчик движения автоматически включает прожектор при обнаружении движения, что добавляет удобства и обеспечивает дополнительную безопасность. Вы можете настроить чувствительность датчика и продолжительность работы после срабатывания.</li>
<li><strong>Прочность и долговечность</strong>: Корпус прожектора изготовлен из высококачественных материалов, что обеспечивает устойчивость к погодным условиям и долгий срок службы.</li>
<li><strong>Лёгкий монтаж</strong>: Компактный дизайн и простая установка позволяют быстро и легко установить прожектор в любом нужном месте.</li>
</ul>
<p>Светодиодный прожектор Ardero LL-2050ARD с датчиком движения – это сочетание современных технологий, энергоэффективности и надёжности. Установите его на своей территории и наслаждайтесь ярким освещением и дополнительной безопасностью.</p>
<h3>Режимы датчика движения</h3>
<p>TIME устанавливает время задержки (от 6 секунд до 10 минут)</p>
<p>LUX устанавливает пороговую освещенность (от 5 до 1000 лк)</p>
<p>SENS устанавливает расстояние обнаружения - чувствительность (до 10 м при температуре 25°C)</p>";catalog/revslider_media_folder/ll-2050ardscheme.jpg,catalog/revslider_media_folder/ll-2050ardenergy.jpg,catalog/revslider_media_folder/ll-2050ard.jpg,catalog/revslider_media_folder/ll-2050ardphoto.jpg
3623;"Светодиодный прожектор Ardero LL-1010ARD 10Вт 6500K черный";80015;134.0000;"<h2>Светодиодный прожектор Ardero LL-1010ARD 10Вт 6500K IP65&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-1010ARD — это часть линейки современных светодиодных прожекторов LL-1ХХХARD, которые сочетают в себе высокую надёжность, эффективность и долговечность.</p>
<h3>Особенности и преимущества прожектора Ardero LL-1010ARD:</h3>
<ul>
<li><strong>Надёжная конструкция:</strong> Прожектор имеет прочный алюминиевый корпус и рассеиватель из закалённого стекла, что обеспечивает защиту от внешних воздействий.</li>
<li><strong>Высокая степень защиты:</strong> Благодаря классу защиты IP65, прожектор устойчив к пыли и влаге, что делает его идеальным для использования на улице при любых погодных условиях. Прожектор может работать в широком диапазоне температур от -40 до +35°C.</li>
<li><strong>Качественные светодиоды:</strong> В прожекторе используются эффективные светодиоды нового поколения, устойчивые к появлению световых дефектов, что гарантирует долговечность и стабильную работу светильника.</li>
<li><strong>Экономия энергии:</strong> Прожектор позволяет экономить более 80% энергии по сравнению с традиционными галогенными прожекторами, благодаря использованию световой технологии с энергоэффективностью 80-90 лм/Вт.</li>
</ul>
<p>Светодиодный прожектор <strong>Ardero LL-1010ARD</strong> — это надёжное и экономичное решение для освещения внешних территорий, сочетающее в себе высокое качество материалов и передовые технологии.</p>
<p><em>Технические характеристики могут изменяться в зависимости от партии.</em></p>";catalog/revslider_media_folder/ll-1010ardscheme.jpg,catalog/revslider_media_folder/ll-1010ardenergy.jpg,catalog/revslider_media_folder/ll-1010ard.jpg,catalog/revslider_media_folder/ll-1010ardphoto.jpg
3624;"Светодиодный прожектор Ardero LL-1020ARD 20Вт 6500K черный";80016;200.0000;"<h2>Светодиодный прожектор Ardero LL-1020ARD 20Вт 6500K IP65&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-1020ARD — это часть линейки современных светодиодных прожекторов LL-1ХХХARD, которые сочетают в себе высокую надёжность, эффективность и долговечность.</p>
<h3>Особенности и преимущества прожектора Ardero LL-1020ARD:</h3>
<ul>
<li><strong>Надёжная конструкция:</strong> Прожектор имеет прочный алюминиевый корпус и рассеиватель из закалённого стекла, что обеспечивает защиту от внешних воздействий.</li>
<li><strong>Высокая степень защиты:</strong> Благодаря классу защиты IP65, прожектор устойчив к пыли и влаге, что делает его идеальным для использования на улице при любых погодных условиях. Прожектор может работать в широком диапазоне температур от -40 до +35°C.</li>
<li><strong>Качественные светодиоды:</strong> В прожекторе используются эффективные светодиоды нового поколения, устойчивые к появлению световых дефектов, что гарантирует долговечность и стабильную работу светильника.</li>
<li><strong>Экономия энергии:</strong> Прожектор позволяет экономить более 80% энергии по сравнению с традиционными галогенными прожекторами, благодаря использованию световой технологии с энергоэффективностью 80-90 лм/Вт.</li>
</ul>
<p>Светодиодный прожектор <strong>Ardero LL-1020ARD</strong> — это надёжное и экономичное решение для освещения внешних территорий, сочетающее в себе высокое качество материалов и передовые технологии.</p>
<p><em>Технические характеристики могут изменяться в зависимости от партии.</em></p>";catalog/revslider_media_folder/ll-1020ardscheme.jpg,catalog/revslider_media_folder/ll-1020ard.jpg,catalog/revslider_media_folder/ll-1020ardphoto.jpg,catalog/revslider_media_folder/ll-1020ardenergy.jpg
3625;"Светодиодный прожектор Ardero LL-1030ARD 30Вт 6500K черный";80017;284.0000;"<h2>Светодиодный прожектор Ardero LL-1030ARD 30Вт 6500K IP65&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-1030ARD — это часть линейки современных светодиодных прожекторов LL-1ХХХARD, которые сочетают в себе высокую надёжность, эффективность и долговечность.</p>
<h3>Особенности и преимущества прожектора Ardero LL-1030ARD:</h3>
<ul>
<li><strong>Надёжная конструкция:</strong> Прожектор имеет прочный алюминиевый корпус и рассеиватель из закалённого стекла, что обеспечивает защиту от внешних воздействий.</li>
<li><strong>Высокая степень защиты:</strong> Благодаря классу защиты IP65, прожектор устойчив к пыли и влаге, что делает его идеальным для использования на улице при любых погодных условиях. Прожектор может работать в широком диапазоне температур от -40 до +35°C.</li>
<li><strong>Качественные светодиоды:</strong> В прожекторе используются эффективные светодиоды нового поколения, устойчивые к появлению световых дефектов, что гарантирует долговечность и стабильную работу светильника.</li>
<li><strong>Экономия энергии:</strong> Прожектор позволяет экономить более 80% энергии по сравнению с традиционными галогенными прожекторами, благодаря использованию световой технологии с энергоэффективностью 80-90 лм/Вт.</li>
</ul>
<p>Светодиодный прожектор <strong>Ardero LL-1030ARD</strong> — это надёжное и экономичное решение для освещения внешних территорий, сочетающее в себе высокое качество материалов и передовые технологии.</p>
<p><em>Технические характеристики могут изменяться в зависимости от партии.</em></p>";catalog/revslider_media_folder/ll-1030ardscheme.jpg,catalog/revslider_media_folder/ll-1030ard.jpg,catalog/revslider_media_folder/ll-1030ardphoto.jpg,catalog/revslider_media_folder/ll-1030ardenergy.jpg
3626;"Светодиодный прожектор Ardero LL-1050ARD 50Вт 6500K черный";80018;384.0000;"<h2>Светодиодный прожектор Ardero LL-1050ARD 50Вт 6500K IP65&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-1050ARD — это часть линейки современных светодиодных прожекторов LL-1ХХХARD, которые сочетают в себе высокую надёжность, эффективность и долговечность.</p>
<h3>Особенности и преимущества прожектора Ardero LL-1050ARD:</h3>
<ul>
<li><strong>Надёжная конструкция:</strong> Прожектор имеет прочный алюминиевый корпус и рассеиватель из закалённого стекла, что обеспечивает защиту от внешних воздействий.</li>
<li><strong>Высокая степень защиты:</strong> Благодаря классу защиты IP65, прожектор устойчив к пыли и влаге, что делает его идеальным для использования на улице при любых погодных условиях. Прожектор может работать в широком диапазоне температур от -40 до +35°C.</li>
<li><strong>Качественные светодиоды:</strong> В прожекторе используются эффективные светодиоды нового поколения, устойчивые к появлению световых дефектов, что гарантирует долговечность и стабильную работу светильника.</li>
<li><strong>Экономия энергии:</strong> Прожектор позволяет экономить более 80% энергии по сравнению с традиционными галогенными прожекторами, благодаря использованию световой технологии с энергоэффективностью 80-90 лм/Вт.</li>
</ul>
<p>Светодиодный прожектор <strong>Ardero LL-1050ARD</strong> — это надёжное и экономичное решение для освещения внешних территорий, сочетающее в себе высокое качество материалов и передовые технологии.</p>
<p><em>Технические характеристики могут изменяться в зависимости от партии.</em></p>";catalog/revslider_media_folder/ll-1050ard.jpg,catalog/revslider_media_folder/ll-1050ardenergy.jpg,catalog/revslider_media_folder/ll-1050ardscheme.jpg,catalog/revslider_media_folder/ll-1050ardphoto.jpg
3627;"Светодиодный прожектор Ardero LL-1100ARD 100Вт 6500K черный";80019;694.0000;"<h2>Светодиодный прожектор Ardero LL-1100ARD 100Вт 6500K IP65&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-1100ARD — это часть линейки современных светодиодных прожекторов LL-1ХХХARD, которые сочетают в себе высокую надёжность, эффективность и долговечность.</p>
<h3>Особенности и преимущества прожектора Ardero LL-1100ARD:</h3>
<ul>
<li><strong>Надёжная конструкция:</strong> Прожектор имеет прочный алюминиевый корпус и рассеиватель из закалённого стекла, что обеспечивает защиту от внешних воздействий.</li>
<li><strong>Высокая степень защиты:</strong> Благодаря классу защиты IP65, прожектор устойчив к пыли и влаге, что делает его идеальным для использования на улице при любых погодных условиях. Прожектор может работать в широком диапазоне температур от -40 до +35°C.</li>
<li><strong>Качественные светодиоды:</strong> В прожекторе используются эффективные светодиоды нового поколения, устойчивые к появлению световых дефектов, что гарантирует долговечность и стабильную работу светильника.</li>
<li><strong>Экономия энергии:</strong> Прожектор позволяет экономить более 80% энергии по сравнению с традиционными галогенными прожекторами, благодаря использованию световой технологии с энергоэффективностью 80-90 лм/Вт.</li>
</ul>
<p>Светодиодный прожектор <strong>Ardero LL-1100ARD</strong>&nbsp;— это надёжное и экономичное решение для освещения внешних территорий, сочетающее в себе высокое качество материалов и передовые технологии.</p>
<p><em>Технические характеристики могут изменяться в зависимости от партии.</em></p>";catalog/revslider_media_folder/ll-1100ard.jpg,catalog/revslider_media_folder/ll-1100ardenergy.jpg,catalog/revslider_media_folder/ll-1100ardscheme.jpg,catalog/revslider_media_folder/ll-1100ardphoto.jpg
3628;"Светодиодный прожектор Ardero LL-1150ARD 150Вт 6500K черный";80020;1146.0000;"<h2>Светодиодный прожектор Ardero LL-1150ARD 150Вт 6500K IP65&nbsp;черный</h2>
<p>Светодиодный прожектор Ardero LL-1150ARD — это часть линейки современных светодиодных прожекторов LL-1ХХХARD, которые сочетают в себе высокую надёжность, эффективность и долговечность.</p>
<h3>Особенности и преимущества прожектора Ardero LL-1150ARD:</h3>
<ul>
<li><strong>Надёжная конструкция:</strong> Прожектор имеет прочный алюминиевый корпус и рассеиватель из закалённого стекла, что обеспечивает защиту от внешних воздействий.</li>
<li><strong>Высокая степень защиты:</strong> Благодаря классу защиты IP65, прожектор устойчив к пыли и влаге, что делает его идеальным для использования на улице при любых погодных условиях. Прожектор может работать в широком диапазоне температур от -40 до +35°C.</li>
<li><strong>Качественные светодиоды:</strong> В прожекторе используются эффективные светодиоды нового поколения, устойчивые к появлению световых дефектов, что гарантирует долговечность и стабильную работу светильника.</li>
<li><strong>Экономия энергии:</strong> Прожектор позволяет экономить более 80% энергии по сравнению с традиционными галогенными прожекторами, благодаря использованию световой технологии с энергоэффективностью 80-90 лм/Вт.</li>
</ul>
<p>Светодиодный прожектор <strong>Ardero LL-1150ARD</strong>&nbsp;— это надёжное и экономичное решение для освещения внешних территорий, сочетающее в себе высокое качество материалов и передовые технологии.</p>
<p><em>Технические характеристики могут изменяться в зависимости от партии.</em></p>";catalog/revslider_media_folder/ll-1150ardenergy.jpg,catalog/revslider_media_folder/ll-1150ardscheme.jpg,catalog/revslider_media_folder/ll-1150ardphoto.jpg,catalog/revslider_media_folder/ll-1150ard.jpg
